Dia	Mês	Ano	Hora	Velocidade 	Direção	Temperatura	Umidade 	Pressão
4	12	2015	15	3.826666664	120.4645503	21.10714286	85.625	1018.363833
4	12	2015	16	5.711764719	89.31553203	22.4822695	87.04294479	1018.435059
4	12	2015	17	7.486585384	73.58798948	23.14634146	85.2804878	1018.429756
4	12	2015	18	5.979444432	56.94336924	24.27647059	80.07303371	1018.803833
4	12	2015	19	6.625555571	50.41032298	24.46511628	84.60784314	1019.279167
4	12	2015	20	7.61166669	50.70095719	23.84745763	89.83333333	1019.639333
4	12	2015	21	7.811666716	54.10980164	23.84722222	92.81967213	1019.965167
4	12	2015	22	8.371666662	47.81598939	23.38095238	94.79090909	1019.908333
4	12	2015	23	8.703333328	42.77353127	23.42857143	95.26153846	1019.455
5	12	2015	0	7.166111106	33.35853469	23.27777778	97.10810811	1019.234667
5	12	2015	1	7.646666688	23.76208916	22.62162162	97.52380952	1019.002833
5	12	2015	2	7.447222233	26.67885461	22.28947368	96.72222222	1018.834833
5	12	2015	3	5.448888885	20.29421781	21.81818182	96.52	1019.179833
5	12	2015	4	5.323888879	17.22945932	21.74137931	96.35849057	1019.493167
5	12	2015	5	5.950555584	28.18763425	21.61111111	95.68965517	1019.728833
5	12	2015	6	2.342777773	331.7178157	22.17094017	95.61386139	1020.639833
5	12	2015	7	3.828888892	1.645631445	23.26086957	94.12	1020.725333
5	12	2015	8	5.740000004	27.82400139	25.52873563	83.73333333	1020.4355
5	12	2015	9	6.441666687	27.7099457	26.73571429	71.82222222	1020.084167
5	12	2015	10	7.837777762	24.42899764	29.06818182	60.63333333	1019.627833
5	12	2015	11	7.322222243	35.21482174	29.91463415	52.18333333	1019.137667
5	12	2015	12	8.948888906	61.30756264	29.47560976	59.37222222	1018.608
5	12	2015	13	11.76722224	66.1423187	28.61538462	62.58888889	1017.8755
5	12	2015	14	12.82666667	67.68511205	27.32089552	66.91111111	1017.4555
5	12	2015	15	13.55055557	65.6733003	27.60451977	68.03888889	1017.242
5	12	2015	16	12.5788889	58.64666386	26.61744966	69.36746988	1017.296333
5	12	2015	17	13.32222223	49.16068542	25.72077922	75.14204545	1017.569667
5	12	2015	18	11.66555554	47.324648	24.71153846	83.34782609	1018.131167
5	12	2015	19	10.74611113	41.02240316	24.51428571	87.08695652	1018.944
5	12	2015	20	10.16666663	44.05961483	24.57894737	88.80851064	1019.3665
5	12	2015	21	7.95277778	34.12990521	24.85454545	89.79411765	1019.973333
5	12	2015	22	11.80111109	40.92776284	23.75735294	92.67625899	1020.0645
5	12	2015	23	13.36055556	42.64916791	23.31481481	94.49056604	1019.1275
6	12	2015	0	12.7488889	18.56580623	23.47058824	94.57692308	1019.2665
6	12	2015	1	8.34000001	346.9700808	23.04854369	93.43298969	1019.652333
6	12	2015	2	6.342222232	321.9450259	22.71523179	90.44537815	1019.884667
6	12	2015	3	6.403888885	289.1099137	22.4516129	90.43396226	1020.229667
6	12	2015	4	4.513888869	260.2102364	21.26785714	93.42156863	1020.390167
6	12	2015	5	3.126111097	265.5725063	22.30769231	91.43902439	1020.490167
6	12	2015	6	7.183888907	354.554409	22.07284768	90.30136986	1020.528167
6	12	2015	7	8.339444447	9.637300107	22.29655172	95.27659574	1020.576833
6	12	2015	8	7.651666665	5.019567697	23.23333333	90.8255814	1020.7955
6	12	2015	9	7.628888888	6.39170207	24.09444444	89.5323741	1020.948333
6	12	2015	10	7.064444455	11.36439002	25.07333333	88.70769231	1020.847667
6	12	2015	11	5.650000003	354.6010192	26.12777778	84.26056338	1020.705667
6	12	2015	12	5.998888899	349.7498423	26.98333333	77.56321839	1020.3515
6	12	2015	13	6.47111111	334.9793909	28.0733945	69.87222222	1019.855167
6	12	2015	14	3.438888877	340.9123239	28.96052632	66.35119048	1019.417833
6	12	2015	15	7.015555586	63.20783888	28.20588235	73.44444444	1018.910833
6	12	2015	16	8.798333364	53.14422352	27.61111111	75.55102041	1018.608667
6	12	2015	17	9.17666667	42.73502171	26.50909091	76.94949495	1018.735833
6	12	2015	18	9.618888903	36.81545491	25.60416667	81.62068966	1019.2095
6	12	2015	19	10.71833333	35.0911189	24.52941176	86.53448276	1019.4145
6	12	2015	20	9.776111105	32.7116015	24.35714286	89.45283019	1019.748
6	12	2015	21	10.23222223	29.36203624	24.1754386	91.94545455	1020.036667
6	12	2015	22	10.50055555	28.38441234	23.96261682	91.68103448	1020.000333
6	12	2015	23	10.92555556	26.99322909	23.18181818	92.21505376	1019.702167
7	12	2015	0	10.45277778	24.08820566	23.4	92.58108108	1019.408833
7	12	2015	1	9.133888854	21.4395628	22.69230769	92.78947368	1019.068
